IP Address,Hour of Day,Event Label,Total Events,Pageviews,Sessions,Session Duration
24.7.183.2,2021100917,mind-body,1,2,1,0:07:56
24.7.183.2,2021100917,only-treatments-known-to-work,1,2,1,0:07:56
24.7.183.2,2021100917,other-aches-pains.png,2,2,1,0:07:56
24.7.183.2,2021100917,other-brain-fog.png,2,2,1,0:07:56
24.7.183.2,2021100917,other-weight-gain.png,2,2,1,0:07:56
24.7.183.2,2021100917,treatmentsButton,2,2,1,0:07:56
24.7.183.2,2021100917,try-on-your-own,1,2,1,0:07:56
24.63.96.210,2021093018,common-hot-flashes.png,1,9,1,0:13:09
24.63.96.210,2021093018,post-menopausal-result,1,9,1,0:13:09
24.60.157.158,2021101616,other-aches-pains.png,1,13,1,0:04:39
24.60.157.158,2021101616,sex-pain-sex.png,1,13,1,0:04:39
24.59.245.51,2021101812,common-hot-flashes.png,2,7,1,0:06:13
24.59.245.51,2021101812,common-insomnia.png,1,7,1,0:06:13
24.59.245.51,2021101812,late-menopause-transition-result,1,7,1,0:06:13
24.59.245.51,2021101812,other-brain-fog.png,1,7,1,0:06:13
24.59.245.51,2021101812,sex-period.png,1,7,1,0:06:13
24.59.245.51,2021101812,treatmentsButton,1,7,1,0:06:13
24.5.177.117,2021093010,reproductive-years-result,1,4,1,0:04:07
24.43.123.71,2021092512,sex-libido.png,2,4,1,0:00:43
24.43.123.71,2021092512,sex-pain-vagina.png,1,4,1,0:00:43
24.43.123.71,2021092512,treatmentsButton,2,4,1,0:00:43
24.43.123.71,2021110313,common-depression.png,1,2,1,0:01:05
24.43.123.71,2021110313,other-bladder.png,1,2,1,0:01:05
24.43.123.71,2021110313,other-brain-fog.png,1,2,1,0:01:05
24.43.123.71,2021110313,other-weight-gain.png,1,2,1,0:01:05
24.43.123.71,2021110313,sex-pain-sex.png,1,2,1,0:01:05
24.43.123.71,2021110313,sex-pain-vagina.png,1,2,1,0:01:05
24.43.123.71,2021110313,treatmentsButton,1,2,1,0:01:05
24.250.245.66,2021093010,common-insomnia.png,1,3,1,0:03:04
24.250.245.66,2021093010,ok-for-breast-cancer,1,3,1,0:03:04
24.250.245.66,2021093010,other-bladder.png,1,3,1,0:03:04
24.250.245.66,2021093010,other-dryness.png,1,3,1,0:03:04
24.250.245.66,2021093010,other-weight-gain.png,1,3,1,0:03:04
24.250.245.66,2021093010,sex-pain-sex.png,1,3,1,0:03:04
24.250.245.66,2021093010,treatmentsButton,2,3,1,0:03:04
24.250.15.34,2021092613,common-depression.png,1,6,1,0:40:36
24.250.15.34,2021092613,common-hot-flashes.png,1,6,1,0:40:36
24.250.15.34,2021092613,common-insomnia.png,1,6,1,0:40:36
24.250.15.34,2021092613,dry-eyes2.png,1,6,1,0:40:36
24.250.15.34,2021092613,other-dryness.png,1,6,1,0:40:36
24.250.15.34,2021092613,other-weight-gain.png,1,6,1,0:40:36
24.250.15.34,2021092613,treatmentsButton,2,6,1,0:40:36
24.250.15.34,2021092613,try-on-your-own,1,6,1,0:40:36
24.240.58.192,2021092509,common-depression.png,1,7,1,0:04:00
24.240.58.192,2021092509,common-hot-flashes.png,1,7,1,0:04:00
24.240.58.192,2021092509,common-insomnia.png,1,7,1,0:04:00
24.240.58.192,2021092509,only-treatments-known-to-work,1,7,1,0:04:00
24.240.58.192,2021092509,other-aches-pains.png,1,7,1,0:04:00
24.240.58.192,2021092509,other-bladder.png,1,7,1,0:04:00
24.240.58.192,2021092509,other-brain-fog.png,1,7,1,0:04:00
24.240.58.192,2021092509,other-weight-gain.png,1,7,1,0:04:00
24.240.58.192,2021092509,prescription-medicine,1,7,1,0:04:00
24.240.58.192,2021092509,surgical-menopause-result,1,7,1,0:04:00
24.240.58.192,2021092509,treatmentsButton,3,7,1,0:04:00
24.237.17.179,2021093012,uncertain-stage-result,1,2,1,0:01:47
24.233.109.99,2021100718,common-depression.png,1,3,1,0:02:32
24.233.109.99,2021100718,only-treatments-known-to-work,1,3,1,0:02:32
24.233.109.99,2021100718,other-aches-pains.png,2,3,1,0:02:32
24.233.109.99,2021100718,other-weight-gain.png,1,3,1,0:02:32
24.233.109.99,2021100718,prescription-medicine,1,3,1,0:02:32
24.233.109.99,2021100718,supplement,1,3,1,0:02:32
24.233.109.99,2021100718,treatmentsButton,1,3,1,0:02:32
24.233.109.99,2021100718,try-on-your-own,1,3,1,0:02:32
24.194.226.86,2021100219,post-menopausal-result,3,13,1,0:03:15
24.194.226.86,2021100219,prescription-medicine,1,13,1,0:03:15
24.192.5.2,2021102213,common-hot-flashes.png,1,4,1,0:03:35
24.192.5.2,2021102213,common-insomnia.png,1,4,1,0:03:35
24.192.5.2,2021102213,only-treatments-known-to-work,1,4,1,0:03:35
24.192.5.2,2021102213,other-aches-pains.png,1,4,1,0:03:35
24.192.5.2,2021102213,other-bladder.png,1,4,1,0:03:35
24.192.5.2,2021102213,other-dryness.png,1,4,1,0:03:35
24.192.5.2,2021102213,other-weight-gain.png,1,4,1,0:03:35
24.192.5.2,2021102213,prescription-medicine,1,4,1,0:03:35
24.192.5.2,2021102213,supplement,1,4,1,0:03:35
24.192.5.2,2021102213,treatmentsButton,2,4,1,0:03:35
24.190.32.242,2021092510,common-depression.png,1,2,1,0:01:06
24.190.32.242,2021092510,common-hot-flashes.png,1,2,1,0:01:06
24.190.32.242,2021092510,mind-body,1,2,1,0:01:06
24.190.32.242,2021092510,only-treatments-known-to-work,1,2,1,0:01:06
24.190.32.242,2021092510,other-dryness.png,1,2,1,0:01:06
24.190.32.242,2021092510,other-weight-gain.png,1,2,1,0:01:06
24.190.32.242,2021092510,sex-pain-sex.png,1,2,1,0:01:06
24.190.32.242,2021092510,sex-pain-vagina.png,1,2,1,0:01:06
24.190.32.242,2021092510,treatmentsButton,2,2,1,0:01:06
24.190.32.242,2021092510,try-on-your-own,1,2,1,0:01:06
24.186.210.13,2021101712,common-depression.png,1,3,1,0:07:42
24.186.210.13,2021101712,common-hot-flashes.png,2,3,1,0:07:42
24.186.210.13,2021101712,common-insomnia.png,1,3,1,0:07:42
24.186.210.13,2021101712,only-treatments-known-to-work,2,3,1,0:07:42
24.186.210.13,2021101712,other-aches-pains.png,1,3,1,0:07:42
24.186.210.13,2021101712,other-brain-fog.png,1,3,1,0:07:42
24.186.210.13,2021101712,other-dryness.png,1,3,1,0:07:42
24.186.210.13,2021101712,post-menopausal-result,1,3,1,0:07:42
24.186.210.13,2021101712,prescription-medicine,2,3,1,0:07:42
24.186.210.13,2021101712,supplement,2,3,1,0:07:42
24.186.210.13,2021101712,treatmentsButton,1,3,1,0:07:42
24.186.210.13,2021101712,try-on-your-own,1,3,1,0:07:42
24.169.87.10,2021100711,common-depression.png,2,13,1,0:08:39
24.169.87.10,2021100711,common-hot-flashes.png,1,13,1,0:08:39
24.169.87.10,2021100711,common-insomnia.png,1,13,1,0:08:39
24.169.87.10,2021100711,mind-body,1,13,1,0:08:39
24.169.87.10,2021100711,ok-for-breast-cancer,1,13,1,0:08:39
24.169.87.10,2021100711,other-aches-pains.png,1,13,1,0:08:39
24.169.87.10,2021100711,other-weight-gain.png,2,13,1,0:08:39
24.169.87.10,2021100711,treatmentsButton,2,13,1,0:08:39
24.169.87.10,2021100711,try-on-your-own,1,13,1,0:08:39
24.169.2.9,2021100217,common-hot-flashes.png,1,15,1,0:11:52
24.169.2.9,2021100217,LOW DEPRESSION SCORE,1,15,1,0:11:52
24.169.2.9,2021100217,uncertain-stage-result,1,15,1,0:11:52
24.154.107.20,2021092812,common-hot-flashes.png,1,7,1,0:08:39
24.154.107.20,2021092812,dry-eyes2.png,1,7,1,0:08:39
24.154.107.20,2021092812,late-menopause-transition-result,1,7,1,0:08:39
24.154.107.20,2021092812,mind-body,1,7,1,0:08:39
24.154.107.20,2021092812,only-treatments-known-to-work,1,7,1,0:08:39
24.154.107.20,2021092812,other-bladder.png,1,7,1,0:08:39
24.154.107.20,2021092812,other-brain-fog.png,1,7,1,0:08:39
24.154.107.20,2021092812,other-weight-gain.png,1,7,1,0:08:39
24.154.107.20,2021092812,prescription-medicine,1,7,1,0:08:39
24.154.107.20,2021092812,professional-help,1,7,1,0:08:39
24.154.107.20,2021092812,sex-pain-vagina.png,1,7,1,0:08:39
24.154.107.20,2021092812,sex-period.png,1,7,1,0:08:39
24.154.107.20,2021092812,supplement,1,7,1,0:08:39
24.154.107.20,2021092812,treatmentsButton,2,7,1,0:08:39
24.154.107.20,2021092812,try-on-your-own,1,7,1,0:08:39
24.143.241.24,2021102211,common-depression.png,1,29,1,0:48:06
24.143.241.24,2021102211,common-hot-flashes.png,2,29,1,0:48:06
24.143.241.24,2021102211,common-insomnia.png,1,29,1,0:48:06
24.143.241.24,2021102211,mind-body,1,29,1,0:48:06
24.143.241.24,2021102211,only-treatments-known-to-work,1,29,1,0:48:06
24.143.241.24,2021102211,other-aches-pains.png,1,29,1,0:48:06
24.143.241.24,2021102211,other-brain-fog.png,1,29,1,0:48:06
24.143.241.24,2021102211,other-weight-gain.png,1,29,1,0:48:06
24.143.241.24,2021102211,treatmentsButton,3,29,1,0:48:06
24.143.241.24,2021102211,try-on-your-own,1,29,1,0:48:06
24.118.105.76,2021092718,common-hot-flashes.png,1,14,1,0:09:24
24.118.105.76,2021092718,late-menopause-transition-result,1,14,1,0:09:24
24.118.105.76,2021092719,common-hot-flashes.png,2,14,1,0:09:24
24.118.105.76,2021092719,common-insomnia.png,2,14,1,0:09:24
24.118.105.76,2021092719,only-treatments-known-to-work,1,14,1,0:09:24
24.118.105.76,2021092719,other-aches-pains.png,1,14,1,0:09:24
24.118.105.76,2021092719,other-bladder.png,2,14,1,0:09:24
24.118.105.76,2021092719,other-brain-fog.png,2,14,1,0:09:24
24.118.105.76,2021092719,other-dryness.png,2,14,1,0:09:24
24.118.105.76,2021092719,other-weight-gain.png,3,14,1,0:09:24
24.118.105.76,2021092719,prescription-medicine,1,14,1,0:09:24
24.118.105.76,2021092719,sex-libido.png,2,14,1,0:09:24
24.118.105.76,2021092719,supplement,1,14,1,0:09:24
24.118.105.76,2021092719,treatmentsButton,3,14,1,0:09:24
24.118.105.76,2021092719,try-on-your-own,1,14,1,0:09:24
24.117.190.129,2021100816,common-depression.png,1,2,1,0:01:22
24.117.190.129,2021100816,common-hot-flashes.png,1,2,1,0:01:22
24.117.190.129,2021100816,common-insomnia.png,1,2,1,0:01:22
24.117.190.129,2021100816,other-aches-pains.png,1,2,1,0:01:22
24.117.190.129,2021100816,other-dryness.png,1,2,1,0:01:22
24.117.190.129,2021100816,other-weight-gain.png,1,2,1,0:01:22
24.117.190.129,2021100816,sex-period.png,1,2,1,0:01:22
24.117.190.129,2021100816,treatmentsButton,1,2,1,0:01:22
24.0.99.105,2021092605,common-hot-flashes.png,2,17,1,0:18:29
24.0.99.105,2021092605,common-insomnia.png,1,17,1,0:18:29
24.0.99.105,2021092605,late-menopause-transition-result,1,17,1,0:18:29
24.0.99.105,2021092605,mind-body,1,17,1,0:18:29
24.0.99.105,2021092605,other-weight-gain.png,1,17,1,0:18:29
24.0.99.105,2021092605,sex-pain-vagina.png,1,17,1,0:18:29
24.0.99.105,2021092605,supplement,1,17,1,0:18:29
24.0.99.105,2021092605,treatmentsButton,1,17,1,0:18:29
24.0.99.105,2021092605,try-on-your-own,1,17,1,0:18:29
24.0.112.76,2021100717,uncertain-stage-result,2,10,1,0:17:22
23.84.72.234,2021102120,common-hot-flashes.png,1,2,1,0:01:14
23.84.72.234,2021102120,common-insomnia.png,1,2,1,0:01:14
23.84.72.234,2021102120,mind-body,1,2,1,0:01:14
23.84.72.234,2021102120,other-weight-gain.png,1,2,1,0:01:14
23.84.72.234,2021102120,professional-help,1,2,1,0:01:14
23.84.72.234,2021102120,sex-libido.png,1,2,1,0:01:14
23.84.72.234,2021102120,supplement,1,2,1,0:01:14
23.84.72.234,2021102120,treatmentsButton,2,2,1,0:01:14
23.84.72.234,2021102120,try-on-your-own,1,2,1,0:01:14
23.84.10.87,2021092807,common-hot-flashes.png,1,10,1,0:27:38
23.84.10.87,2021092808,mind-body,1,10,1,0:27:38
23.84.10.87,2021092808,other-bladder.png,1,10,1,0:27:38
23.84.10.87,2021092808,other-dryness.png,1,10,1,0:27:38
23.84.10.87,2021092808,sex-period.png,1,10,1,0:27:38
23.84.10.87,2021092808,supplement,1,10,1,0:27:38
23.84.10.87,2021092808,treatmentsButton,2,10,1,0:27:38
23.84.10.87,2021092808,try-on-your-own,1,10,1,0:27:38
23.242.78.23,2021092422,dry-eyes2.png,1,6,1,0:02:36
23.242.78.23,2021092422,uncertain-stage-result,1,6,1,0:02:36
23.123.210.55,2021092513,common-depression.png,1,10,1,0:08:55
23.123.210.55,2021092513,common-insomnia.png,1,10,1,0:08:55
23.123.210.55,2021092513,mind-body,1,10,1,0:08:55
23.123.210.55,2021092513,other-bladder.png,1,10,1,0:08:55
23.123.210.55,2021092513,other-brain-fog.png,1,10,1,0:08:55
23.123.210.55,2021092513,other-dryness.png,1,10,1,0:08:55
23.123.210.55,2021092513,other-weight-gain.png,1,10,1,0:08:55
23.123.210.55,2021092513,supplement,1,10,1,0:08:55
23.123.210.55,2021092513,treatmentsButton,2,10,1,0:08:55
23.123.210.55,2021092513,try-on-your-own,1,10,1,0:08:55
23.117.99.64,2021100217,reproductive-years-result,1,11,1,0:20:19
216.93.226.235,2021092611,common-depression.png,1,6,1,0:08:57
216.93.226.235,2021092611,only-treatments-known-to-work,4,6,1,0:08:57
216.93.226.235,2021092611,other-brain-fog.png,1,6,1,0:08:57
216.93.226.235,2021092611,other-dryness.png,1,6,1,0:08:57
216.93.226.235,2021092611,other-weight-gain.png,3,6,1,0:08:57
216.93.226.235,2021092611,sex-libido.png,1,6,1,0:08:57
216.93.226.235,2021092611,sex-pain-sex.png,1,6,1,0:08:57
216.93.226.235,2021092611,sex-pain-vagina.png,2,6,1,0:08:57
216.93.226.235,2021092611,treatmentsButton,1,6,1,0:08:57
216.93.226.235,2021092611,uncertain-stage-result,1,6,1,0:08:57
216.81.125.14,2021102013,common-hot-flashes.png,1,2,1,0:01:08
216.81.125.14,2021102013,common-insomnia.png,1,2,1,0:01:08
216.81.125.14,2021102013,other-aches-pains.png,1,2,1,0:01:08
216.81.125.14,2021102013,other-brain-fog.png,1,2,1,0:01:08
216.81.125.14,2021102013,other-dryness.png,1,2,1,0:01:08
216.81.125.14,2021102013,prescription-medicine,1,2,1,0:01:08
216.81.125.14,2021102013,sex-libido.png,1,2,1,0:01:08
216.81.125.14,2021102013,sex-pain-sex.png,1,2,1,0:01:08
216.81.125.14,2021102013,sex-pain-vagina.png,1,2,1,0:01:08
216.81.125.14,2021102013,treatmentsButton,3,2,1,0:01:08
216.116.227.255,2021100817,uncertain-stage-result,4,4,1,0:01:52
209.107.180.22,2021100622,common-depression.png,1,5,1,0:03:38
209.107.180.22,2021100622,common-insomnia.png,1,5,1,0:03:38
209.107.180.22,2021100622,only-treatments-known-to-work,1,5,1,0:03:38
209.107.180.22,2021100622,other-bladder.png,1,5,1,0:03:38
209.107.180.22,2021100622,treatmentsButton,1,5,1,0:03:38
209.107.179.56,2021100616,common-insomnia.png,5,12,1,0:12:59
209.107.179.56,2021100616,late-menopause-transition-result,1,12,1,0:12:59
209.107.179.56,2021100616,only-treatments-known-to-work,1,12,1,0:12:59
209.107.179.56,2021100616,other-dryness.png,1,12,1,0:12:59
209.107.179.56,2021100616,other-weight-gain.png,1,12,1,0:12:59
209.107.179.56,2021100616,treatmentsButton,2,12,1,0:12:59
209.107.179.56,2021100616,try-on-your-own,1,12,1,0:12:59
208.38.254.86,2021100719,pre-menopausal-result,3,4,1,0:04:42
207.225.154.127,2021101006,mind-body,1,6,1,0:08:49
207.225.154.127,2021101006,ok-for-breast-cancer,2,6,1,0:08:49
207.225.154.127,2021101006,only-treatments-known-to-work,1,6,1,0:08:49
207.225.154.127,2021101006,other-aches-pains.png,3,6,1,0:08:49
207.225.154.127,2021101006,other-brain-fog.png,1,6,1,0:08:49
207.225.154.127,2021101006,other-dryness.png,1,6,1,0:08:49
207.225.154.127,2021101006,other-weight-gain.png,1,6,1,0:08:49
207.225.154.127,2021101006,prescription-medicine,2,6,1,0:08:49
207.225.154.127,2021101006,professional-help,1,6,1,0:08:49
207.225.154.127,2021101006,sex-libido.png,2,6,1,0:08:49
207.225.154.127,2021101006,supplement,1,6,1,0:08:49
207.225.154.127,2021101006,treatmentsButton,4,6,1,0:08:49
207.225.154.127,2021101006,try-on-your-own,1,6,1,0:08:49
203.167.201.34,2021102416,common-depression.png,1,8,1,0:06:52
203.167.201.34,2021102416,common-hot-flashes.png,1,8,1,0:06:52
203.167.201.34,2021102416,other-aches-pains.png,1,8,1,0:06:52
198.243.17.69,2021101603,common-depression.png,1,4,1,0:04:51
198.243.17.69,2021101603,common-hot-flashes.png,1,4,1,0:04:51
198.243.17.69,2021101603,dry-eyes2.png,1,4,1,0:04:51
198.243.17.69,2021101603,other-brain-fog.png,2,4,1,0:04:51
198.243.17.69,2021101603,other-dryness.png,1,4,1,0:04:51
198.243.17.69,2021101603,other-weight-gain.png,2,4,1,0:04:51
198.243.17.69,2021101603,sex-pain-vagina.png,1,4,1,0:04:51
198.243.17.69,2021101603,treatmentsButton,3,4,1,0:04:51
192.190.159.60,2021100311,common-depression.png,1,4,1,0:03:45
192.190.159.60,2021100311,common-hot-flashes.png,1,4,1,0:03:45
192.190.159.60,2021100311,late-menopause-transition-result,1,4,1,0:03:45
192.190.159.60,2021100311,only-treatments-known-to-work,1,4,1,0:03:45
192.190.159.60,2021100311,other-aches-pains.png,1,4,1,0:03:45
192.190.159.60,2021100311,other-brain-fog.png,1,4,1,0:03:45
192.190.159.60,2021100311,other-weight-gain.png,1,4,1,0:03:45
192.190.159.60,2021100311,sex-libido.png,1,4,1,0:03:45
192.190.159.60,2021100311,supplement,1,4,1,0:03:45
192.190.159.60,2021100311,treatmentsButton,2,4,1,0:03:45
192.190.159.60,2021100311,try-on-your-own,1,4,1,0:03:45
184.97.48.228,2021100115,reproductive-years-result,1,3,1,0:01:34
184.96.246.213,2021093013,common-insomnia.png,1,4,1,0:01:32
184.62.130.147,2021092714,common-depression.png,2,20,1,0:09:57
184.62.130.147,2021092714,common-hot-flashes.png,1,20,1,0:09:57
184.62.130.147,2021092714,common-insomnia.png,2,20,1,0:09:57
184.62.130.147,2021092714,mind-body,1,20,1,0:09:57
184.62.130.147,2021092714,other-brain-fog.png,2,20,1,0:09:57
184.62.130.147,2021092714,prescription-medicine,1,20,1,0:09:57
184.62.130.147,2021092714,professional-help,1,20,1,0:09:57
184.62.130.147,2021092714,supplement,1,20,1,0:09:57
184.62.130.147,2021092714,treatmentsButton,3,20,1,0:09:57
184.20.108.209,2021100710,common-hot-flashes.png,1,4,1,0:02:58
184.20.108.209,2021100710,other-aches-pains.png,1,4,1,0:02:58
184.20.108.209,2021100710,other-bladder.png,1,4,1,0:02:58
184.20.108.209,2021100710,other-brain-fog.png,1,4,1,0:02:58
184.20.108.209,2021100710,other-weight-gain.png,1,4,1,0:02:58
184.20.108.209,2021100710,sex-libido.png,1,4,1,0:02:58
184.20.108.209,2021100710,treatmentsButton,1,4,1,0:02:58
184.155.53.208,2021102211,common-depression.png,1,12,1,0:12:16
184.155.53.208,2021102211,common-hot-flashes.png,1,12,1,0:12:16
184.155.53.208,2021102211,common-insomnia.png,1,12,1,0:12:16
184.155.53.208,2021102211,other-aches-pains.png,1,12,1,0:12:16
184.155.53.208,2021102211,other-bladder.png,1,12,1,0:12:16
184.155.53.208,2021102211,other-weight-gain.png,1,12,1,0:12:16
184.155.53.208,2021102211,prescription-medicine,2,12,1,0:12:16
184.155.53.208,2021102211,treatmentsButton,1,12,1,0:12:16
174.96.48.51,2021092507,reproductive-years-result,2,2,1,0:01:54
174.86.0.207,2021100620,common-depression.png,1,7,1,0:05:49
174.86.0.207,2021100620,mind-body,1,7,1,0:05:49
174.86.0.207,2021100620,only-treatments-known-to-work,1,7,1,0:05:49
174.86.0.207,2021100620,other-aches-pains.png,1,7,1,0:05:49
174.86.0.207,2021100620,other-brain-fog.png,1,7,1,0:05:49
174.86.0.207,2021100620,other-dryness.png,1,7,1,0:05:49
174.86.0.207,2021100620,other-weight-gain.png,1,7,1,0:05:49
174.86.0.207,2021100620,post-menopausal-result,1,7,1,0:05:49
174.86.0.207,2021100620,prescription-medicine,1,7,1,0:05:49
174.86.0.207,2021100620,sex-pain-vagina.png,1,7,1,0:05:49
174.86.0.207,2021100620,supplement,1,7,1,0:05:49
174.86.0.207,2021100620,treatmentsButton,3,7,1,0:05:49
174.86.0.207,2021100620,try-on-your-own,1,7,1,0:05:49
174.80.241.119,2021102012,uncertain-stage-result,2,3,1,0:01:02
174.80.108.76,2021102116,other-aches-pains.png,1,3,1,0:01:08
174.71.25.80,2021092919,reproductive-years-result,1,2,1,0:01:49
174.252.202.5,2021100719,common-hot-flashes.png,1,5,1,0:05:06
174.252.202.5,2021100719,reproductive-years-result,1,5,1,0:05:06
174.250.36.12,2021100915,common-depression.png,1,10,1,0:21:21
174.250.36.12,2021100915,common-insomnia.png,2,10,1,0:21:21
174.250.36.12,2021100915,late-menopause-transition-result,1,10,1,0:21:21
174.250.36.12,2021100915,mind-body,1,10,1,0:21:21
174.250.36.12,2021100915,only-treatments-known-to-work,2,10,1,0:21:21
174.250.36.12,2021100915,other-aches-pains.png,1,10,1,0:21:21
174.250.36.12,2021100915,other-weight-gain.png,1,10,1,0:21:21
174.250.36.12,2021100915,prescription-medicine,3,10,1,0:21:21
174.250.36.12,2021100915,professional-help,2,10,1,0:21:21
174.250.36.12,2021100915,reproductive-years-result,1,10,1,0:21:21
174.250.36.12,2021100915,sex-period.png,1,10,1,0:21:21
174.250.36.12,2021100915,supplement,1,10,1,0:21:21
174.250.36.12,2021100915,treatmentsButton,3,10,1,0:21:21
174.250.36.12,2021100915,try-on-your-own,1,10,1,0:21:21
174.249.47.115,2021100219,common-hot-flashes.png,1,7,1,0:21:26
174.249.47.115,2021100219,dry-eyes2.png,1,7,1,0:21:26
174.249.47.115,2021100219,other-dryness.png,1,7,1,0:21:26
174.249.47.115,2021100219,post-menopausal-result,1,7,1,0:21:26
174.249.47.115,2021100219,sex-libido.png,1,7,1,0:21:26
174.249.47.115,2021100219,treatmentsButton,1,7,1,0:21:26
174.248.57.86,2021093022,common-hot-flashes.png,1,6,1,0:04:57
174.248.57.86,2021093022,other-weight-gain.png,1,6,1,0:04:57
174.248.57.86,2021093022,uncertain-stage-result,1,6,1,0:04:57
174.248.57.86,2021093022,weekly-hot-flash-diary.pdf,1,6,1,0:04:57
174.247.240.255,2021100816,common-depression.png,3,3,1,0:02:54
174.247.240.255,2021100816,common-hot-flashes.png,1,3,1,0:02:54
174.247.240.255,2021100816,common-insomnia.png,1,3,1,0:02:54
174.247.240.255,2021100816,only-treatments-known-to-work,1,3,1,0:02:54
174.247.240.255,2021100816,other-aches-pains.png,1,3,1,0:02:54
174.247.240.255,2021100816,post-menopausal-result,1,3,1,0:02:54
174.247.240.255,2021100816,sex-libido.png,1,3,1,0:02:54
174.247.240.255,2021100816,sex-pain-sex.png,1,3,1,0:02:54
174.247.240.255,2021100816,sex-pain-vagina.png,1,3,1,0:02:54
174.247.240.255,2021100816,supplement,1,3,1,0:02:54
174.247.240.255,2021100816,treatmentsButton,2,3,1,0:02:54
174.247.240.255,2021100816,try-on-your-own,1,3,1,0:02:54
174.247.14.59,2021102312,pre-menopausal-result,3,4,1,0:02:14
174.246.134.42,2021092711,dry-eyes2.png,1,17,1,1:05:28
174.246.134.42,2021092711,post-menopausal-result,1,17,1,1:05:28
174.243.179.121,2021100323,common-hot-flashes.png,1,7,1,0:03:28
174.242.81.27,2021092716,common-hot-flashes.png,1,11,1,0:08:12
174.242.81.27,2021092716,dry-eyes2.png,1,11,1,0:08:12
174.242.81.27,2021092716,only-treatments-known-to-work,1,11,1,0:08:12
174.242.81.27,2021092716,other-bladder.png,1,11,1,0:08:12
174.242.81.27,2021092716,other-brain-fog.png,1,11,1,0:08:12
174.242.81.27,2021092716,other-dryness.png,1,11,1,0:08:12
174.242.81.27,2021092716,sex-pain-vagina.png,1,11,1,0:08:12
174.242.81.27,2021092716,supplement,2,11,1,0:08:12
174.242.81.27,2021092716,treatmentsButton,4,11,1,0:08:12
174.242.81.27,2021092716,try-on-your-own,2,11,1,0:08:12
174.216.11.136,2021100713,common-depression.png,2,5,1,0:04:03
174.216.11.136,2021100713,dry-eyes2.png,1,5,1,0:04:03
174.216.11.136,2021100713,other-aches-pains.png,1,5,1,0:04:03
174.216.11.136,2021100713,other-bladder.png,1,5,1,0:04:03
174.216.11.136,2021100713,other-weight-gain.png,1,5,1,0:04:03
174.216.11.136,2021100713,sex-period.png,1,5,1,0:04:03
174.216.11.136,2021100713,supplement,1,5,1,0:04:03
174.216.11.136,2021100713,treatmentsButton,3,5,1,0:04:03
174.216.11.136,2021100713,try-on-your-own,1,5,1,0:04:03
174.214.0.116,2021093013,common-depression.png,1,8,1,0:14:45
174.214.0.116,2021093013,common-hot-flashes.png,1,8,1,0:14:45
174.214.0.116,2021093013,dry-eyes2.png,2,8,1,0:14:45
174.214.0.116,2021093013,other-aches-pains.png,2,8,1,0:14:45
174.214.0.116,2021093013,other-brain-fog.png,2,8,1,0:14:45
174.214.0.116,2021093013,other-dryness.png,1,8,1,0:14:45
174.214.0.116,2021093013,other-weight-gain.png,1,8,1,0:14:45
174.214.0.116,2021093013,sex-libido.png,2,8,1,0:14:45
174.214.0.116,2021093013,sex-period.png,1,8,1,0:14:45
174.214.0.116,2021093013,treatmentsButton,1,8,1,0:14:45
174.211.129.240,2021093018,common-depression.png,1,30,1,0:14:44
174.211.129.240,2021093018,common-insomnia.png,2,30,1,0:14:44
174.211.129.240,2021093018,other-bladder.png,1,30,1,0:14:44
174.211.129.240,2021093019,common-depression.png,1,30,1,0:14:44
174.211.129.240,2021093019,common-insomnia.png,1,30,1,0:14:44
174.211.129.240,2021093019,dry-eyes2.png,1,30,1,0:14:44
174.211.129.240,2021093019,early-menopause-transition-result,1,30,1,0:14:44
174.211.129.240,2021093019,mind-body,1,30,1,0:14:44
174.211.129.240,2021093019,only-treatments-known-to-work,1,30,1,0:14:44
174.211.129.240,2021093019,other-bladder.png,1,30,1,0:14:44
174.211.129.240,2021093019,other-brain-fog.png,1,30,1,0:14:44
174.211.129.240,2021093019,other-dryness.png,1,30,1,0:14:44
174.211.129.240,2021093019,supplement,1,30,1,0:14:44
174.211.129.240,2021093019,treatmentsButton,2,30,1,0:14:44
174.211.129.240,2021093019,try-on-your-own,1,30,1,0:14:44
174.210.235.168,2021092719,common-depression.png,2,12,1,0:13:35
174.210.235.168,2021092719,common-hot-flashes.png,2,12,1,0:13:35
174.210.235.168,2021092719,common-insomnia.png,1,12,1,0:13:35
174.210.235.168,2021092719,late-menopause-transition-result,1,12,1,0:13:35
174.210.235.168,2021092719,mind-body,1,12,1,0:13:35
174.210.235.168,2021092719,only-treatments-known-to-work,1,12,1,0:13:35
174.210.235.168,2021092719,other-aches-pains.png,1,12,1,0:13:35
174.210.235.168,2021092719,other-bladder.png,2,12,1,0:13:35
174.210.235.168,2021092719,other-brain-fog.png,3,12,1,0:13:35
174.210.235.168,2021092719,prescription-medicine,1,12,1,0:13:35
174.210.235.168,2021092719,professional-help,1,12,1,0:13:35
174.210.235.168,2021092719,sex-libido.png,1,12,1,0:13:35
174.210.235.168,2021092719,supplement,1,12,1,0:13:35
174.210.235.168,2021092719,treatmentsButton,3,12,1,0:13:35
174.210.235.168,2021092719,try-on-your-own,1,12,1,0:13:35
174.208.34.69,2021100814,common-hot-flashes.png,1,5,1,0:01:16
174.208.34.69,2021100814,ok-for-breast-cancer,1,5,1,0:01:16
