Page,IP Address,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/mood-depression-anxiety/,24.169.2.9,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,24.169.2.9,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.169.2.9,2,1,0:00:12,0,0.00%,0.00%,$0.00 
/test/depression-assessment/,24.169.2.9,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/test/depression-assessment/64aa371e667696e372f245305f9b598857/,24.169.2.9,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,24.169.2.9,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,24.169.2.9,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,24.169.2.9,1,1,0:00:57,0,0.00%,0.00%,$0.00 
/what-if-im-transgender-or-nonbinary/,24.169.2.9,1,1,0:04:39,0,0.00%,0.00%,$0.00 
/,24.154.107.20,1,1,0:00:33,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.154.107.20,1,1,0:01:18,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.154.107.20,3,1,0:01:08,0,0.00%,33.33%,$0.00 
/pelvic-floor-physical-therapy/,24.154.107.20,1,1,0:01:16,0,0.00%,0.00%,$0.00 
/womens-stories/,24.154.107.20,1,1,0:03:18,0,0.00%,0.00%,$0.00 
/,24.151.232.123,2,1,0:00:52,1,0.00%,50.00%,$0.00 
/,24.148.19.128,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,24.118.105.76,1,1,0:00:07,1,0.00%,0.00%,$0.00 
/about/,24.118.105.76,1,1,0:00:08,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.118.105.76,1,1,0:01:49,0,0.00%,0.00%,$0.00 
/clonidine/,24.118.105.76,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.118.105.76,2,1,0:01:55,0,0.00%,50.00%,$0.00 
/dealing-with-physical-aches-pains/,24.118.105.76,1,1,0:01:49,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,24.118.105.76,1,1,0:01:10,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.118.105.76,2,1,0:00:24,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.118.105.76,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,24.118.105.76,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/treatments/,24.118.105.76,2,1,0:00:10,0,0.00%,0.00%,$0.00 
/,24.0.99.105,1,1,0:00:11,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,24.0.99.105,1,1,0:01:56,0,0.00%,0.00%,$0.00 
/avoiding-triggers/,24.0.99.105,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,24.0.99.105,1,1,0:01:58,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,24.0.99.105,1,1,0:00:23,0,0.00%,0.00%,$0.00 
/hot-flashes/,24.0.99.105,1,1,0:02:50,0,0.00%,0.00%,$0.00 
/questions-and-answers/,24.0.99.105,1,1,0:04:24,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,24.0.99.105,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,24.0.99.105,2,1,0:00:19,0,0.00%,0.00%,$0.00 
/treatments/,24.0.99.105,4,1,0:00:12,0,0.00%,0.00%,$0.00 
/vaginal-lubricants-and-moisturizers/,24.0.99.105,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/vitamins/,24.0.99.105,1,1,0:00:12,0,0.00%,0.00%,$0.00 
/weight-gain/,24.0.99.105,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/,23.84.10.87,2,1,0:00:14,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,23.84.10.87,1,1,0:20:28,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,23.84.10.87,1,1,0:01:20,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,23.84.10.87,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,23.84.10.87,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,23.84.10.87,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,23.84.10.87,1,1,0:00:41,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,23.84.10.87,1,1,0:00:06,0,0.00%,0.00%,$0.00 
/yoga/,23.84.10.87,1,1,0:01:26,0,0.00%,0.00%,$0.00 
/,23.242.78.23,1,1,0:00:30,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,23.242.78.23,2,1,0:00:47,0,0.00%,50.00%,$0.00 
/dry-eyes/,23.242.78.23,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,23.242.78.23,2,1,0:00:14,0,0.00%,0.00%,$0.00 
/meditation-mindfulness-mindfulness-based-stress-reduction/,23.162.0.90,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,23.127.149.150,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,23.123.210.55,2,1,0:00:21,1,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,23.123.210.55,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,23.123.210.55,1,1,0:04:14,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,23.123.210.55,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/gabapentin-and-pregabalin/,23.123.210.55,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,23.123.210.55,2,1,0:00:52,0,0.00%,0.00%,$0.00 
/womens-stories/,23.123.210.55,2,1,0:00:41,0,0.00%,0.00%,$0.00 
/,23.117.99.64,1,1,0:02:31,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,23.117.99.64,1,1,0:01:12,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,23.117.99.64,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,23.117.99.64,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/dealing-with-dry-hair-skin/,23.117.99.64,1,1,0:01:53,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,23.117.99.64,1,1,0:02:16,0,0.00%,0.00%,$0.00 
/low-sex-drive/,23.117.99.64,1,1,0:00:36,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,23.117.99.64,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/questions-and-answers/,23.117.99.64,2,1,0:01:04,0,0.00%,0.00%,$0.00 
/womens-stories/,23.117.99.64,1,1,0:08:56,0,0.00%,0.00%,$0.00 
/,216.93.226.235,1,1,0:00:59,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,216.93.226.235,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,216.93.226.235,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,216.93.226.235,1,1,0:02:12,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,216.93.226.235,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/weight-gain/,216.93.226.235,1,1,0:02:26,0,0.00%,0.00%,$0.00 
/,209.6.227.216,1,1,0:00:30,1,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,209.6.227.216,1,1,0:01:48,0,0.00%,0.00%,$0.00 
/treatments/,209.6.227.216,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/paced-breathing/,209.51.72.38,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,209.107.180.22,1,1,0:00:54,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,209.107.180.22,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,209.107.180.22,1,1,0:00:59,0,0.00%,0.00%,$0.00 
/our-story/,209.107.180.22,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,209.107.180.22,1,1,0:00:47,0,0.00%,0.00%,$0.00 
/,209.107.179.56,5,2,0:00:13,2,50.00%,40.00%,$0.00 
/am-i-in-menopause/,209.107.179.56,2,1,0:00:33,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,209.107.179.56,1,1,0:06:32,0,0.00%,0.00%,$0.00 
/hormone-therapy/,209.107.179.56,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/our-team/,209.107.179.56,1,1,0:00:22,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,209.107.179.56,1,1,0:00:21,0,0.00%,0.00%,$0.00 
/weight-gain/,209.107.179.56,2,1,0:00:58,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,208.104.195.107,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,208.104.195.107,1,1,0:00:00,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,208.104.195.107,1,1,0:00:00,1,0.00%,0.00%,$0.00 
/paced-breathing/,196.158.139.27,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,192.190.159.60,1,1,0:00:42,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,192.190.159.60,1,1,0:01:24,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,192.190.159.60,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,192.190.159.60,1,1,0:00:33,0,0.00%,0.00%,$0.00 
/,184.97.48.228,1,1,0:00:28,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,184.97.48.228,1,1,0:01:06,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,184.97.48.228,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,184.96.246.213,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,184.96.246.213,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,184.96.246.213,2,1,0:00:45,0,0.00%,50.00%,$0.00 
/,184.62.130.147,2,1,0:00:39,1,0.00%,0.00%,$0.00 
/about/,184.62.130.147,4,1,0:00:09,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,184.62.130.147,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,184.62.130.147,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,184.62.130.147,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,184.62.130.147,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,184.62.130.147,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/questions-and-answers/,184.62.130.147,2,1,0:01:20,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,184.62.130.147,1,1,0:00:39,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,184.62.130.147,1,1,0:00:27,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,184.62.130.147,5,1,0:00:10,0,0.00%,0.00%,$0.00 
/,174.96.48.51,1,1,0:00:35,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.96.48.51,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.86.0.207,1,1,0:00:10,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.86.0.207,2,1,0:00:21,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.86.0.207,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/questions-and-answers/,174.86.0.207,2,1,0:01:15,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.86.0.207,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/,174.71.25.80,1,1,0:00:26,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.71.25.80,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.249.47.115,2,1,0:05:47,1,0.00%,50.00%,$0.00 
/am-i-in-menopause/,174.249.47.115,2,1,0:01:55,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.249.47.115,1,1,0:10:58,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,174.249.47.115,2,1,0:00:25,0,0.00%,0.00%,$0.00 
/,174.248.57.86,1,1,0:00:35,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.248.57.86,1,1,0:02:03,0,0.00%,0.00%,$0.00 
/hot-flashes/,174.248.57.86,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,174.248.57.86,2,1,0:00:34,0,0.00%,0.00%,$0.00 
/weight-gain/,174.248.57.86,1,1,0:00:03,0,0.00%,0.00%,$0.00 
/,174.246.134.42,1,1,0:04:05,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.246.134.42,2,1,0:07:47,0,0.00%,50.00%,$0.00 
/bladder-control-problems/,174.246.134.42,1,1,0:07:19,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,174.246.134.42,1,1,0:03:17,0,0.00%,0.00%,$0.00 
/dry-eyes/,174.246.134.42,1,1,0:02:34,0,0.00%,0.00%,$0.00 
/dry-hair-skin/,174.246.134.42,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.246.134.42,1,1,0:02:05,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,174.246.134.42,1,1,0:01:59,0,0.00%,0.00%,$0.00 
/questions-and-answers/,174.246.134.42,1,1,0:08:24,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.246.134.42,1,1,0:01:57,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.246.134.42,1,1,0:00:35,0,0.00%,0.00%,$0.00 
/weight-gain/,174.246.134.42,2,1,0:03:26,0,0.00%,0.00%,$0.00 
/womens-stories/,174.246.134.42,3,1,0:05:31,0,0.00%,0.00%,$0.00 
/,174.244.149.165,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/create-my-menoplan/,174.244.149.165,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,174.243.179.121,1,1,0:00:08,1,0.00%,0.00%,$0.00 
/clonidine/,174.243.179.121,1,1,0:00:19,0,0.00%,0.00%,$0.00 
/gabapentin-and-pregabalin/,174.243.179.121,1,1,0:00:53,0,0.00%,0.00%,$0.00 
/hot-flashes/,174.243.179.121,3,1,0:00:57,0,0.00%,33.33%,$0.00 
/symptoms-landing-page/,174.243.179.121,1,1,0:00:15,0,0.00%,0.00%,$0.00 
/,174.242.81.27,4,1,0:00:18,1,0.00%,25.00%,$0.00 
/create-my-menoplan/,174.242.81.27,5,1,0:01:19,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,174.242.81.27,1,1,0:00:30,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,174.242.81.27,1,1,0:00:11,0,0.00%,0.00%,$0.00 
/,174.215.189.51,1,1,0:00:29,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.215.189.51,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.214.0.116,2,1,0:00:56,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.214.0.116,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,174.214.0.116,1,1,0:07:04,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.214.0.116,1,1,0:01:19,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,174.214.0.116,1,1,0:01:30,0,0.00%,0.00%,$0.00 
/ssris-and-snris/,174.214.0.116,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/treatments/,174.214.0.116,1,1,0:00:38,0,0.00%,0.00%,$0.00 
/,174.211.160.168,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,174.211.129.240,8,1,0:00:14,1,0.00%,12.50%,$0.00 
/am-i-in-menopause/,174.211.129.240,2,1,0:00:21,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,174.211.129.240,1,1,0:02:17,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.211.129.240,2,1,0:00:38,0,0.00%,0.00%,$0.00 
/hot-flashes/,174.211.129.240,1,1,0:00:49,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.211.129.240,1,1,0:01:04,0,0.00%,0.00%,$0.00 
/publications/,174.211.129.240,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/questions-and-answers/,174.211.129.240,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.211.129.240,3,1,0:00:44,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.211.129.240,6,1,0:00:14,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/,174.211.129.240,2,2,0:00:19,0,0.00%,0.00%,$0.00 
/test/insomnia-severity-index/5x2328dedc532597d7ca47c3a5b2135e72/,174.211.129.240,1,1,0:00:07,0,0.00%,0.00%,$0.00 
/womens-stories/,174.211.129.240,1,1,0:01:03,0,0.00%,0.00%,$0.00 
/,174.210.235.168,1,1,0:01:42,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.210.235.168,2,1,0:01:26,0,0.00%,0.00%,$0.00 
/clinical-hypnosis/,174.210.235.168,1,1,0:02:04,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.210.235.168,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/hot-flashes/,174.210.235.168,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,174.210.235.168,2,1,0:00:18,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,174.210.235.168,1,1,0:00:51,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.210.235.168,3,1,0:00:21,0,0.00%,0.00%,$0.00 
/,174.208.193.174,2,1,0:00:44,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.208.193.174,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,174.208.193.174,1,1,0:00:50,0,0.00%,0.00%,$0.00 
/,174.206.65.163,1,1,0:01:24,1,0.00%,0.00%,$0.00 
/about/,174.206.65.163,1,1,0:00:14,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,174.206.65.163,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.203.101.81,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,174.202.69.23,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.202.69.23,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.20.67.229,1,1,0:00:25,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.20.67.229,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,174.199.238.114,1,1,0:00:47,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.199.238.114,1,1,0:00:43,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,174.199.238.114,1,1,0:02:58,0,0.00%,0.00%,$0.00 
/cooling-techniques/,174.199.238.114,1,1,0:01:14,0,0.00%,0.00%,$0.00 
/dry-eyes/,174.199.238.114,2,1,0:00:38,0,0.00%,0.00%,$0.00 
/herbal-remedies-and-supplements/,174.199.238.114,2,1,0:01:12,0,0.00%,50.00%,$0.00 
/our-story/,174.199.238.114,2,1,0:00:07,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,174.199.238.114,1,1,0:00:45,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,174.199.238.114,1,1,0:00:13,0,0.00%,0.00%,$0.00 
/treatments/,174.199.238.114,1,1,0:00:16,0,0.00%,0.00%,$0.00 
/weight-gain/,174.199.238.114,2,1,0:00:38,0,0.00%,0.00%,$0.00 
/,174.198.65.5,2,2,0:00:39,2,50.00%,50.00%,$0.00 
/about/,174.198.65.5,1,1,0:00:10,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.198.65.5,1,1,0:01:09,0,0.00%,0.00%,$0.00 
/dealing-with-bladder-control/,174.198.65.5,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/treatments/,174.198.65.5,3,2,0:00:25,1,100.00%,66.67%,$0.00 
/,174.126.154.195,1,1,0:00:34,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,174.126.154.195,1,1,0:00:46,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,174.126.154.195,1,1,0:03:07,0,0.00%,0.00%,$0.00 
/strategies-to-talk-with-your-doctor/,174.126.154.195,1,1,0:01:28,0,0.00%,0.00%,$0.00 
/what-if-i-have-breast-cancer/,174.126.154.195,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,173.69.134.2,1,1,0:00:07,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,173.69.134.2,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/symptoms-landing-page/,173.69.134.2,1,1,0:00:31,0,0.00%,0.00%,$0.00 
/,173.49.19.117,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,173.29.26.241,2,2,0:00:08,2,50.00%,50.00%,$0.00 
/create-my-menoplan/,173.29.26.241,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,173.29.245.134,1,1,0:00:47,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,173.29.245.134,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/cognitive-behavioral-therapy-for-sleep/,173.29.245.134,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,173.29.245.134,1,1,0:06:19,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,173.29.245.134,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,173.29.245.134,1,1,0:01:27,0,0.00%,0.00%,$0.00 
/?fbclid=IwAR0k6mT0tgAAm41TcLlmglPwprfpZQQ1O3I8yy3G6H0qqIFZYHrhY9-aikw,173.252.87.6,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,173.233.162.66,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,173.233.162.66,1,1,0:00:44,0,0.00%,0.00%,$0.00 
/brain-fog-cognitive-issues/,173.233.162.66,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/create-my-menoplan/,173.233.162.66,1,1,0:03:42,0,0.00%,0.00%,$0.00 
/dealing-with-brain-fog/,173.233.162.66,1,1,0:02:09,0,0.00%,0.00%,$0.00 
/heavy-irregular-periods/,173.233.162.66,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/mood-depression-anxiety/,173.233.162.66,1,1,0:01:25,0,0.00%,0.00%,$0.00 
/sleep-problems-insomnia/,173.233.162.66,1,1,0:01:33,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,173.233.162.66,4,2,0:00:13,1,0.00%,0.00%,$0.00 
/,173.2.249.174,2,1,0:00:37,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,173.2.249.174,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/our-team/,173.2.249.174,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/,173.187.48.146,1,1,0:01:07,1,0.00%,0.00%,$0.00 
/about/,173.187.48.146,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,173.173.4.193,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.91.219.96,1,1,0:00:17,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.91.219.96,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.89.24.156,1,1,0:02:33,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.89.24.156,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.76.59.43,2,1,0:00:11,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.76.59.43,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/pain-with-sex/,172.76.59.43,1,1,0:00:56,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.76.59.43,1,1,0:00:34,0,0.00%,0.00%,$0.00 
/,172.58.70.156,1,1,0:01:13,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.70.156,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.70.156,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,172.58.70.156,1,1,0:02:23,0,0.00%,0.00%,$0.00 
/mood-depression-anxiety/,172.58.70.156,1,1,0:01:55,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.70.156,1,1,0:02:24,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.70.156,4,1,0:00:26,0,0.00%,0.00%,$0.00 
/,172.58.6.204,1,1,0:00:12,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.6.204,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/pain-with-sex/,172.58.6.204,1,1,0:02:35,0,0.00%,0.00%,$0.00 
/physical-aches-pains/,172.58.6.204,1,1,0:01:50,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.6.204,3,1,0:00:34,0,0.00%,0.00%,$0.00 
/vagina-pain-dryness-not-during-sex/,172.58.6.204,1,1,0:02:46,0,0.00%,0.00%,$0.00 
/,172.58.44.251,2,1,0:00:30,1,0.00%,0.00%,$0.00 
/about/,172.58.44.251,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.44.251,1,1,0:01:05,0,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.44.251,1,1,0:02:15,0,0.00%,0.00%,$0.00 
/dealing-with-dry-eyes/,172.58.44.251,1,1,0:01:31,0,0.00%,0.00%,$0.00 
/staying-healthy-in-midlife/,172.58.44.251,1,1,0:01:32,0,0.00%,0.00%,$0.00 
/womens-stories/,172.58.44.251,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.58.36.197,1,1,0:01:02,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.36.197,1,1,0:01:17,0,0.00%,0.00%,$0.00 
/questions-and-answers/,172.58.36.197,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.58.27.12,1,1,0:00:00,1,100.00%,100.00%,$0.00 
/,172.58.238.130,2,1,0:00:14,1,0.00%,50.00%,$0.00 
/symptoms-landing-page/,172.58.238.130,1,1,0:00:37,0,0.00%,0.00%,$0.00 
/,172.58.236.51,1,1,0:00:11,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.236.51,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.58.23.222,1,1,0:01:31,1,0.00%,0.00%,$0.00 
/create-my-menoplan/,172.58.23.222,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/,172.58.220.43,1,1,0:00:09,1,0.00%,0.00%,$0.00 
/hot-flashes/,172.58.220.43,1,1,0:01:01,0,0.00%,0.00%,$0.00 
/low-sex-drive/,172.58.220.43,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/sleep-problems-insomnia/,172.58.220.43,1,1,0:00:28,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.220.43,3,1,0:00:11,0,0.00%,0.00%,$0.00 
/,172.58.207.135,1,1,0:00:40,1,0.00%,0.00%,$0.00 
/am-i-in-menopause/,172.58.207.135,1,1,0:00:55,0,0.00%,0.00%,$0.00 
/avoiding-weight-gain/,172.58.207.135,1,1,0:00:58,0,0.00%,0.00%,$0.00 
/bladder-control-problems/,172.58.207.135,1,1,0:00:00,0,0.00%,100.00%,$0.00 
/low-sex-drive/,172.58.207.135,1,1,0:01:07,0,0.00%,0.00%,$0.00 
/pain-with-sex/,172.58.207.135,1,1,0:01:14,0,0.00%,0.00%,$0.00 
/symptoms-landing-page/,172.58.207.135,4,1,0:00:12,0,0.00%,0.00%,$0.00 
/weight-gain/,172.58.207.135,2,1,0:00:15,0,0.00%,0.00%,$0.00 
